date,timestamp,strategy,entry,sl,target,opening_high,opening_low,candle_type,symbol,expiry,strike,option_type,itm_rank,exit_time,exit_price,outcome,points_gained_lost,time_to_exit_minutes,entry_hour,entry_minute,before_10,mfe,mae,entry_before_10,entry_after_10,weekday,volatility_10,premium_change,lower_wick,upper_wick,range,rejection_characteristic,breakout_characteristic,false_breakout,time_to_target_minutes
2026-09-11,2026-09-11 04:55:00+00:00,LEVEL_TO_LEVEL,318.35,296.65,350.95,350.95,300.65,strong_green,NSE-NIFTY-22Sep26-23550-PE,2026-09-22,23550.0,PE,3,2026-09-11 05:15:00+00:00,296.65,SL,-21.700000000000045,20.0,4,55,True,0.0,-109.45000000000002,True,False,4,0.02589225132290685,13.450000000000045,0.0,0.0,6.100000000000023,strong_green,False,True,
2026-09-17,2026-09-17 04:05:00+00:00,LEVEL_TO_LEVEL,295.3,295.6,373.15,373.15,299.6,lower_rejection,NSE-NIFTY-22Sep26-23550-PE,2026-09-22,23550.0,PE,3,2026-09-17 04:10:00+00:00,295.6,SL,0.3000000000000113,5.0,4,5,True,59.39999999999998,-79.15,True,False,3,0.045567992681101906,6.449999999999989,16.19999999999999,1.0,25.0,lower_rejection,False,True,
2026-09-21,2026-09-21 04:00:00+00:00,LEVEL_TO_LEVEL,176.15,177.0,218.4,218.4,181.0,lower_rejection,NSE-NIFTY-22Sep26-23550-PE,2026-09-22,23550.0,PE,3,2026-09-21 04:05:00+00:00,177.0,SL,0.8499999999999943,5.0,4,0,True,25.150000000000006,-60.30000000000001,True,False,0,0.04623583351639422,-0.29999999999998295,5.450000000000017,3.3499999999999943,10.300000000000011,lower_rejection,False,True,
2026-08-25,2026-08-25 04:30:00+00:00,LEVEL_TO_LEVEL,964.55,966.0,970.0,970.0,970.0,strong_green,NSE-NIFTY-25Aug26-23200-CE,2026-08-25,23200.0,CE,3,2026-08-25 05:00:00+00:00,966.0,SL,1.4500000000000457,30.0,4,30,True,168.10000000000014,-25.34999999999991,True,False,1,0.01961176852442734,4.5499999999999545,0.0,0.0,6.649999999999977,strong_green,False,True,
2026-08-24,2026-08-24 04:35:00+00:00,LEVEL_TO_LEVEL,1.15,-2.7,1.7,1.7,1.3,normal,NSE-NIFTY-25Aug26-23400-PE,2026-08-25,23400.0,PE,2,,,OPEN,,,4,35,True,0.10000000000000009,-0.44999999999999996,True,False,0,0.043188224289220485,0.0,0.0,0.050000000000000044,0.09999999999999987,normal,False,False,
2026-08-25,2026-08-25 04:35:00+00:00,LEVEL_TO_LEVEL,0.45,-3.5,0.7,0.7,0.5,strong_green,NSE-NIFTY-25Aug26-23400-PE,2026-08-25,23400.0,PE,2,,,OPEN,,,4,35,True,0.10000000000000003,-0.4,True,False,1,0.0897777288885067,0.0,0.0,0.0,0.04999999999999999,strong_green,False,False,
2026-08-24,2026-08-24 04:15:00+00:00,LEVEL_TO_LEVEL,1.35,-2.65,1.85,1.85,1.35,strong_green,NSE-NIFTY-25Aug26-23450-PE,2026-08-25,23450.0,PE,3,,,OPEN,,,4,15,True,0.04999999999999982,-0.55,True,False,0,,0.050000000000000044,0.0,0.0,0.10000000000000009,strong_green,False,False,
2026-08-25,2026-08-25 04:40:00+00:00,LEVEL_TO_LEVEL,0.45,-3.45,1.0,1.0,0.55,strong_green,NSE-NIFTY-25Aug26-23450-PE,2026-08-25,23450.0,PE,3,,,OPEN,,,4,40,True,0.2,-0.4,True,False,1,0.14861904961089853,0.0,0.0,0.0,0.04999999999999999,strong_green,False,False,
2026-08-24,2026-08-24 03:55:00+00:00,LEVEL_TO_LEVEL,122.15,118.45,130.4,130.4,122.45,normal,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-08-24 05:20:00+00:00,130.4,TARGET,8.25,85.0,3,55,True,48.0,1.1999999999999886,True,False,0,,0.5,1.0499999999999972,0.09999999999999432,2.0999999999999943,normal,False,False,85.0
2026-08-25,2026-08-25 04:10:00+00:00,LEVEL_TO_LEVEL,155.4,151.2,171.35,171.35,155.2,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-08-25 06:10:00+00:00,151.2,SL,-4.200000000000017,120.0,4,10,True,14.650000000000006,-53.80000000000001,True,False,1,0.029221592450337487,8.450000000000017,0.0,0.0,4.75,strong_green,False,True,
2026-08-26,2026-08-26 04:00:00+00:00,LEVEL_TO_LEVEL,89.7,90.95,97.25,97.25,94.95,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-08-26 04:05:00+00:00,90.95,SL,1.25,5.0,4,0,True,23.25,-6.700000000000003,True,False,2,0.03267273333101834,1.2000000000000028,0.0,0.0,2.049999999999997,strong_green,False,True,
2026-08-28,2026-08-28 04:05:00+00:00,LEVEL_TO_LEVEL,140.5,140.75,156.4,156.4,144.75,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-08-28 04:10:00+00:00,140.75,SL,0.25,5.0,4,5,True,23.55000000000001,-22.349999999999994,True,False,4,0.04862979868202589,6.400000000000006,0.25,0.0,3.4499999999999886,strong_green,False,True,
2026-09-01,2026-09-01 04:05:00+00:00,LEVEL_TO_LEVEL,162.6,160.4,173.55,173.55,164.4,normal,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-01 04:15:00+00:00,173.55,TARGET,10.950000000000015,10.0,4,5,True,57.5,-34.8,True,False,1,0.05257855569646441,3.0999999999999943,0.29999999999998295,2.0,4.299999999999983,normal,False,False,10.0
2026-09-03,2026-09-03 04:20:00+00:00,LEVEL_TO_LEVEL,171.9,171.1,198.7,198.7,175.1,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-03 05:10:00+00:00,198.7,TARGET,26.799999999999983,50.0,4,20,True,75.9,-0.6500000000000057,True,False,3,0.06747169069954875,2.8499999999999943,0.5,0.44999999999998863,3.8499999999999943,strong_green,False,False,50.0
2026-09-04,2026-09-04 04:25:00+00:00,LEVEL_TO_LEVEL,192.4,196.0,218.75,218.75,200.0,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-04 04:30:00+00:00,196.0,SL,3.5999999999999943,5.0,4,25,True,9.449999999999989,-19.75,True,False,4,0.06169788581659066,-0.44999999999998863,0.799999999999983,0.29999999999998295,3.3999999999999773,strong_green,False,True,
2026-09-08,2026-09-08 04:10:00+00:00,LEVEL_TO_LEVEL,325.15,310.25,324.85,324.85,314.25,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-08 04:15:00+00:00,324.85,TARGET,-0.2999999999999545,5.0,4,10,True,29.700000000000045,-29.799999999999955,True,False,1,0.04502237909293348,12.399999999999977,0.0,1.2000000000000455,11.700000000000045,strong_green,True,False,5.0
2026-09-09,2026-09-09 04:15:00+00:00,LEVEL_TO_LEVEL,439.1,423.5,446.2,446.2,427.5,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-09 04:20:00+00:00,446.2,TARGET,7.099999999999966,5.0,4,15,True,65.64999999999998,-48.650000000000034,True,False,2,0.09241026953154338,18.75,0.0,0.8999999999999773,17.0,strong_green,False,False,5.0
2026-09-11,2026-09-11 04:05:00+00:00,LEVEL_TO_LEVEL,677.15,676.0,685.5,685.5,680.0,lower_rejection,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-11 04:10:00+00:00,685.5,TARGET,8.350000000000023,5.0,4,5,True,15.300000000000068,-173.89999999999998,True,False,4,0.10995127664831579,-4.550000000000068,6.149999999999977,0.0,8.049999999999955,lower_rejection,False,False,5.0
2026-09-17,2026-09-17 04:05:00+00:00,LEVEL_TO_LEVEL,654.9,669.2,689.55,689.55,673.2,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-17 04:10:00+00:00,669.2,AMBIGUOUS_SL_FIRST,14.300000000000068,5.0,4,5,True,56.10000000000002,-91.75,True,False,3,0.015425999787356726,0.9499999999999318,2.3999999999999773,0.0,22.549999999999955,strong_green,False,True,
2026-09-21,2026-09-21 04:05:00+00:00,LEVEL_TO_LEVEL,560.5,560.45,566.3,566.3,564.45,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-21 04:10:00+00:00,566.3,TARGET,5.7999999999999545,5.0,4,5,True,14.200000000000045,-70.44999999999999,True,False,0,0.01727785568907345,5.5,0.0,0.0,3.5,strong_green,False,False,5.0
2026-09-22,2026-09-22 04:25:00+00:00,LEVEL_TO_LEVEL,498.0,494.5,512.75,512.75,498.5,strong_green,NSE-NIFTY-29Sep26-23950-PE,2026-09-29,23950.0,PE,2,2026-09-22 04:30:00+00:00,494.5,SL,-3.5,5.0,4,25,True,165.0,-12.300000000000011,True,False,1,0.0159294926071887,6.0,0.10000000000002274,0.8999999999999773,3.0,strong_green,False,True,
2026-08-24,2026-08-24 03:55:00+00:00,LEVEL_TO_LEVEL,146.8,141.2,150.1,150.1,145.2,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-08-24 04:00:00+00:00,150.1,TARGET,3.299999999999983,5.0,3,55,True,55.64999999999998,1.1499999999999773,True,False,0,,1.6500000000000057,0.0,0.0,2.0,strong_green,False,False,5.0
2026-08-25,2026-08-25 03:55:00+00:00,LEVEL_TO_LEVEL,182.45,193.1,202.7,202.7,197.1,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-08-25 04:00:00+00:00,193.1,SL,10.650000000000006,5.0,3,55,True,21.400000000000006,-59.64999999999999,True,False,1,0.03911362083677421,1.799999999999983,0.0,0.0,1.4499999999999886,strong_green,False,True,
2026-08-26,2026-08-26 04:00:00+00:00,LEVEL_TO_LEVEL,109.6,107.2,118.75,118.75,111.2,normal,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-08-26 04:05:00+00:00,107.2,SL,-2.3999999999999915,5.0,4,0,True,28.700000000000017,-9.049999999999997,True,False,2,0.036386721420051366,2.8999999999999915,1.0,0.5,3.75,normal,False,True,
2026-08-28,2026-08-28 04:05:00+00:00,LEVEL_TO_LEVEL,169.55,169.7,182.3,182.3,173.7,normal,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-08-28 04:10:00+00:00,169.7,SL,0.1499999999999772,5.0,4,5,True,27.0,-24.450000000000017,True,False,4,0.04022859139336994,4.700000000000017,0.4000000000000057,3.3499999999999943,7.5,normal,False,True,
2026-09-01,2026-09-01 04:05:00+00:00,LEVEL_TO_LEVEL,204.05,194.8,210.25,210.25,198.8,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-01 04:10:00+00:00,210.25,TARGET,6.199999999999989,5.0,4,5,True,59.55000000000001,-47.05000000000001,True,False,1,0.05643897714281108,9.450000000000017,0.15000000000000568,0.0,8.600000000000023,strong_green,False,False,5.0
2026-09-03,2026-09-03 04:20:00+00:00,LEVEL_TO_LEVEL,208.25,209.1,271.1,271.1,213.1,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-03 04:25:00+00:00,209.1,SL,0.8499999999999943,5.0,4,20,True,93.25,-1.4000000000000057,True,False,3,0.06933581332948777,3.75,0.8500000000000227,0.19999999999998863,4.0,strong_green,False,True,
2026-09-04,2026-09-04 03:55:00+00:00,LEVEL_TO_LEVEL,253.75,240.8,264.75,264.75,244.8,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-04 04:20:00+00:00,240.8,SL,-12.949999999999989,25.0,3,55,True,6.25,-42.0,True,False,4,0.06371102004795887,3.8499999999999943,0.9499999999999886,2.1999999999999886,9.199999999999989,strong_green,False,True,
2026-09-09,2026-09-09 04:10:00+00:00,LEVEL_TO_LEVEL,493.25,502.8,521.8,521.8,506.8,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-09 04:15:00+00:00,502.8,SL,9.550000000000011,5.0,4,10,True,78.64999999999998,-35.14999999999998,True,False,2,0.08948744412760969,-6.75,0.0,0.0,3.25,strong_green,False,True,
2026-09-17,2026-09-17 04:10:00+00:00,LEVEL_TO_LEVEL,781.55,775.9,793.2,793.2,779.9,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-17 04:20:00+00:00,775.9,SL,-5.649999999999977,10.0,4,10,True,-22.149999999999977,-122.54999999999995,True,False,3,0.032772435770440686,51.049999999999955,0.0,9.700000000000045,31.899999999999977,strong_green,False,True,
2026-09-21,2026-09-21 04:10:00+00:00,LEVEL_TO_LEVEL,662.85,646.8,678.2,678.2,650.8,strong_green,NSE-NIFTY-29Sep26-24050-PE,2026-09-29,24050.0,PE,3,2026-09-21 04:15:00+00:00,646.8,SL,-16.050000000000068,5.0,4,10,True,12.549999999999955,-76.75,True,False,0,0.02323856114790809,12.850000000000023,0.0,0.0,6.550000000000068,strong_green,False,True,
