timestamp,open,high,low,close,volume,oi,underlying,expiry,strike,option_type,itm_rank
2026-08-24 03:45:00+00:00,90.0,90.0,87.05,88.2,3380.0,142777.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 03:50:00+00:00,88.35,88.4,87.25,87.25,7280.0,114104.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 03:55:00+00:00,87.2,88.0,87.2,88.0,1950.0,170293.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:00:00+00:00,88.6,89.65,88.6,89.6,2080.0,37831.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:05:00+00:00,89.25,89.65,89.0,89.65,1885.0,37834.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:10:00+00:00,89.5,89.65,89.0,89.0,1495.0,37847.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:15:00+00:00,89.0,89.5,89.0,89.5,780.0,28394.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:20:00+00:00,89.55,89.9,89.55,89.9,2275.0,9464.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:25:00+00:00,90.0,90.55,89.9,90.55,3770.0,28345.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:30:00+00:00,91.15,91.45,90.5,90.65,1755.0,37718.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:35:00+00:00,91.0,91.75,91.0,91.75,3250.0,28236.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:40:00+00:00,91.05,92.5,91.0,91.0,8970.0,56295.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:45:00+00:00,91.35,91.4,91.05,91.05,22620.0,46229.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:50:00+00:00,90.9,90.9,90.55,90.75,3510.0,36456.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 04:55:00+00:00,90.85,90.85,90.55,90.7,910.0,18225.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:00:00+00:00,90.75,90.75,90.7,90.7,520.0,9114.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:05:00+00:00,91.1,91.1,90.7,90.7,520.0,18216.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:15:00+00:00,90.8,90.8,90.15,90.15,650.0,18212.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:20:00+00:00,90.45,91.7,90.45,91.2,715.0,36444.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:25:00+00:00,91.2,94.0,91.2,94.0,2015.0,18227.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:30:00+00:00,93.95,95.0,93.0,95.0,3575.0,27390.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:35:00+00:00,95.35,96.45,95.35,96.0,2860.0,36611.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:40:00+00:00,95.95,97.0,95.95,96.85,3380.0,36615.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:45:00+00:00,96.9,97.0,96.2,96.2,3315.0,36582.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:50:00+00:00,96.15,97.8,96.15,97.8,1235.0,27450.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 05:55:00+00:00,98.0,98.5,97.5,98.2,1040.0,36619.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:00:00+00:00,98.0,100.25,98.0,99.85,5265.0,27539.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:05:00+00:00,99.65,100.6,99.1,99.3,2015.0,45985.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:10:00+00:00,99.5,99.5,98.45,98.9,1755.0,36823.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:15:00+00:00,99.2,99.2,97.35,97.35,4420.0,27626.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:20:00+00:00,97.6,97.6,97.4,97.45,715.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:25:00+00:00,98.2,99.1,97.8,98.65,3120.0,46099.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:30:00+00:00,98.8,98.95,97.6,97.85,5655.0,36970.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:35:00+00:00,97.8,97.9,97.8,97.9,4095.0,9266.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:40:00+00:00,97.3,97.45,97.3,97.35,585.0,18545.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:45:00+00:00,97.4,97.85,97.4,97.55,5915.0,18570.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:50:00+00:00,97.75,97.9,97.6,97.75,650.0,27865.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 06:55:00+00:00,97.7,97.8,97.05,97.15,780.0,9291.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:00:00+00:00,97.8,98.5,97.6,98.5,520.0,27884.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:05:00+00:00,98.0,98.0,97.6,97.6,650.0,9295.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:10:00+00:00,97.8,99.0,97.8,98.95,6500.0,18599.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:15:00+00:00,98.95,98.95,98.95,98.95,715.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:20:00+00:00,98.9,98.9,98.9,98.9,130.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:25:00+00:00,98.9,99.0,98.9,99.0,585.0,18603.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:30:00+00:00,99.0,99.0,98.95,99.0,2665.0,18601.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:35:00+00:00,99.9,101.35,99.85,100.85,1560.0,27968.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:40:00+00:00,101.15,102.05,101.15,101.85,975.0,18647.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:45:00+00:00,102.0,103.0,100.8,101.45,1040.0,18668.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:50:00+00:00,101.2,101.55,101.1,101.1,1365.0,18679.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 07:55:00+00:00,101.95,101.95,100.55,100.55,1495.0,18673.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:00:00+00:00,101.5,102.1,101.5,102.1,715.0,37349.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:05:00+00:00,102.05,102.05,100.55,100.85,7930.0,18677.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:10:00+00:00,101.15,101.15,100.8,100.9,4680.0,37378.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:15:00+00:00,100.65,101.3,100.45,101.3,3705.0,37395.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:20:00+00:00,101.1,101.45,101.0,101.45,975.0,9365.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:25:00+00:00,101.5,102.1,100.8,101.0,4615.0,18751.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:30:00+00:00,101.25,101.4,100.6,100.9,3510.0,28141.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:35:00+00:00,100.15,100.6,100.15,100.25,3315.0,28182.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:40:00+00:00,100.4,101.4,100.3,100.6,2210.0,28228.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:45:00+00:00,101.25,101.45,100.15,100.2,2145.0,37635.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:50:00+00:00,100.45,100.45,99.9,100.05,2015.0,37656.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 08:55:00+00:00,100.1,100.1,99.5,99.55,1885.0,28249.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:00:00+00:00,99.3,99.55,98.95,99.35,5785.0,47083.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:05:00+00:00,98.9,98.95,98.6,98.65,4225.0,9408.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:10:00+00:00,98.6,98.85,98.55,98.85,975.0,18814.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:15:00+00:00,99.0,99.0,98.9,98.9,455.0,9412.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:20:00+00:00,98.55,98.6,98.55,98.55,585.0,18831.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:25:00+00:00,98.55,98.6,98.55,98.6,130.0,18837.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:30:00+00:00,98.6,98.6,98.6,98.6,455.0,18840.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:35:00+00:00,98.6,99.05,98.6,98.7,1690.0,28258.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:40:00+00:00,98.65,98.7,98.55,98.55,7865.0,28248.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:45:00+00:00,98.8,99.05,98.25,99.05,4355.0,37694.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:50:00+00:00,99.3,99.5,97.95,98.05,1820.0,28295.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 09:55:00+00:00,98.2,99.05,97.9,98.4,3250.0,47146.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 10:00:00+00:00,98.9,99.0,97.45,98.1,2535.0,37727.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-24 10:05:00+00:00,98.45,100.85,98.45,100.45,3900.0,28321.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 03:45:00+00:00,102.95,102.95,98.25,98.25,5915.0,47015.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 03:50:00+00:00,96.65,97.0,95.4,95.9,2405.0,37581.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 03:55:00+00:00,96.45,97.05,96.15,96.35,1430.0,28163.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:00:00+00:00,96.35,96.35,95.7,95.7,4095.0,28156.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:05:00+00:00,95.35,96.35,95.35,96.15,780.0,37524.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:10:00+00:00,96.4,98.1,96.1,98.1,1950.0,37519.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:15:00+00:00,98.45,98.95,96.65,97.25,390.0,18756.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:20:00+00:00,97.35,99.25,97.35,99.05,2210.0,37519.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:25:00+00:00,99.0,99.1,98.2,98.5,1235.0,18768.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:30:00+00:00,99.0,99.8,99.0,99.55,325.0,28157.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:35:00+00:00,99.6,99.6,99.0,99.5,715.0,9387.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:40:00+00:00,99.7,100.35,99.1,99.1,1755.0,150189.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:45:00+00:00,99.35,99.65,98.6,99.65,1690.0,75147.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:50:00+00:00,99.4,99.8,99.4,99.8,910.0,37611.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 04:55:00+00:00,99.85,100.9,99.85,100.9,780.0,75267.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:00:00+00:00,100.8,100.8,99.7,99.7,1170.0,188128.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:05:00+00:00,100.45,100.45,100.35,100.35,195.0,75210.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:10:00+00:00,99.9,99.9,99.65,99.75,520.0,75205.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:20:00+00:00,98.45,98.45,96.95,97.0,585.0,9402.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:25:00+00:00,98.0,98.0,98.0,98.0,325.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:30:00+00:00,98.85,98.85,98.85,98.85,65.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:40:00+00:00,98.5,98.5,98.15,98.15,195.0,9405.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:45:00+00:00,98.25,98.25,98.25,98.25,260.0,9406.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 05:50:00+00:00,96.55,97.85,96.55,97.65,1365.0,18811.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:00:00+00:00,97.85,97.85,97.5,97.5,195.0,18793.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:05:00+00:00,97.75,97.85,97.75,97.85,130.0,9397.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:15:00+00:00,97.5,97.7,95.0,97.2,1950.0,18792.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:20:00+00:00,97.25,97.55,96.9,97.05,1040.0,28228.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:25:00+00:00,96.0,96.0,94.05,95.3,4940.0,28206.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:30:00+00:00,95.85,96.15,95.75,96.15,325.0,9396.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:35:00+00:00,96.15,96.15,95.7,95.9,1040.0,28192.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:40:00+00:00,95.9,96.35,95.9,96.0,390.0,56395.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:50:00+00:00,96.45,96.45,96.45,96.45,195.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 06:55:00+00:00,96.75,96.8,96.75,96.8,130.0,18796.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:00:00+00:00,96.5,96.75,96.5,96.75,130.0,,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:05:00+00:00,96.15,96.2,95.75,96.2,1495.0,56396.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:10:00+00:00,96.1,97.35,95.9,97.1,3380.0,75337.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:15:00+00:00,97.2,97.75,96.4,97.65,1040.0,75455.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:20:00+00:00,97.9,97.9,97.55,97.55,1040.0,18868.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:25:00+00:00,96.9,97.5,96.9,97.5,1430.0,28322.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:30:00+00:00,96.75,98.0,96.75,97.9,2080.0,18916.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:35:00+00:00,98.25,98.25,98.15,98.15,325.0,9461.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:40:00+00:00,98.15,99.0,98.15,99.0,780.0,28402.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:45:00+00:00,99.0,99.6,98.95,99.0,845.0,28397.0,NIFTY,2026-12-29,22500.0,PE,
2026-08-25 07:50:00+00:00,99.5,99.95,98.85,99.35,1625.0,28393.0,NIFTY,2026-12-29,22500.0,PE,
