timestamp,open,high,low,close,volume,oi
2026-09-23 03:45:00+00:00,23352.15,23409.45,23352.15,23406.35,,
2026-09-23 03:50:00+00:00,23407.85,23413.9,23389.2,23390.25,,
2026-09-23 03:55:00+00:00,23391.15,23392.35,23366.25,23367.85,,
2026-09-23 04:00:00+00:00,23369.3,23373.65,23363.85,23373.5,,
2026-09-23 04:05:00+00:00,23374.35,23380.0,23362.7,23369.75,,
2026-09-23 04:10:00+00:00,23370.95,23381.35,23370.95,23378.0,,
2026-09-23 04:15:00+00:00,23380.45,23388.8,23358.85,23364.95,,
2026-09-23 04:20:00+00:00,23366.15,23369.0,23349.7,23352.6,,
2026-09-23 04:25:00+00:00,23353.75,23377.5,23351.85,23377.05,,
2026-09-23 04:30:00+00:00,23377.85,23384.0,23370.35,23376.65,,
2026-09-23 04:35:00+00:00,23378.05,23381.3,23366.7,23366.85,,
2026-09-23 04:40:00+00:00,23369.0,23369.9,23355.6,23364.85,,
2026-09-23 04:45:00+00:00,23366.35,23395.5,23365.85,23393.25,,
2026-09-23 04:50:00+00:00,23394.05,23400.0,23390.15,23393.1,,
2026-09-23 04:55:00+00:00,23394.35,23401.15,23387.9,23398.4,,
2026-09-23 05:00:00+00:00,23399.35,23404.3,23398.5,23399.75,,
2026-09-23 05:05:00+00:00,23400.65,23412.25,23395.85,23410.2,,
2026-09-23 05:10:00+00:00,23411.85,23413.7,23406.15,23412.8,,
2026-09-23 05:15:00+00:00,23414.15,23421.3,23411.1,23416.7,,
2026-09-23 05:20:00+00:00,23417.4,23420.75,23413.45,23416.75,,
2026-09-23 05:25:00+00:00,23418.1,23423.9,23412.5,23415.5,,
2026-09-23 05:30:00+00:00,23416.35,23420.75,23413.65,23417.35,,
2026-09-23 05:35:00+00:00,23419.75,23432.6,23416.15,23427.0,,
2026-09-23 05:40:00+00:00,23428.65,23441.25,23426.1,23435.95,,
2026-09-23 05:45:00+00:00,23437.4,23437.4,23420.1,23422.6,,
2026-09-23 05:50:00+00:00,23424.45,23431.4,23422.35,23427.3,,
2026-09-23 05:55:00+00:00,23429.05,23435.55,23423.85,23427.8,,
2026-09-23 06:00:00+00:00,23429.0,23445.4,23427.05,23440.4,,
2026-09-23 06:05:00+00:00,23441.5,23442.45,23433.35,23436.65,,
2026-09-23 06:10:00+00:00,23438.65,23440.5,23434.55,23438.55,,
2026-09-23 06:15:00+00:00,23439.9,23444.4,23434.2,23434.55,,
2026-09-23 06:20:00+00:00,23436.05,23436.35,23426.4,23427.6,,
2026-09-23 06:25:00+00:00,23430.0,23431.1,23424.3,23428.95,,
2026-09-23 06:30:00+00:00,23431.2,23449.6,23429.35,23448.05,,
2026-09-23 06:35:00+00:00,23448.8,23456.0,23444.9,23448.4,,
2026-09-23 06:40:00+00:00,23449.15,23462.65,23447.45,23458.1,,
2026-09-23 06:45:00+00:00,23459.4,23463.8,23454.75,23462.55,,
2026-09-23 06:50:00+00:00,23465.35,23466.9,23451.55,23453.7,,
2026-09-23 06:55:00+00:00,23455.8,23456.45,23447.05,23449.5,,
2026-09-23 07:00:00+00:00,23451.15,23452.95,23443.7,23449.1,,
2026-09-23 07:05:00+00:00,23450.7,23456.05,23447.5,23450.45,,
2026-09-23 07:10:00+00:00,23451.4,23453.25,23447.7,23448.85,,
2026-09-23 07:15:00+00:00,23449.85,23451.5,23440.45,23446.5,,
2026-09-23 07:20:00+00:00,23447.8,23452.05,23442.55,23444.5,,
2026-09-23 07:25:00+00:00,23446.05,23454.05,23442.7,23453.0,,
2026-09-23 07:30:00+00:00,23454.05,23458.55,23449.6,23455.7,,
2026-09-23 07:35:00+00:00,23456.15,23458.6,23448.0,23448.75,,
2026-09-23 07:40:00+00:00,23450.4,23451.25,23440.8,23446.3,,
2026-09-23 07:45:00+00:00,23446.75,23451.35,23444.3,23447.65,,
2026-09-23 07:50:00+00:00,23449.15,23452.75,23446.3,23450.85,,
2026-09-23 07:55:00+00:00,23451.8,23453.75,23438.45,23439.4,,
2026-09-23 08:00:00+00:00,23440.1,23440.75,23424.55,23424.55,,
2026-09-23 08:05:00+00:00,23426.65,23426.7,23417.6,23424.3,,
