timestamp,open,high,low,close,volume,oi,underlying,expiry,strike,option_type,itm_rank
2026-08-24 03:45:00+00:00,5.8,7.05,5.0,5.3,444275.0,251889.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 03:50:00+00:00,5.35,5.35,5.15,5.25,195130.0,248285.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 03:55:00+00:00,5.2,5.55,5.15,5.4,178295.0,248829.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:00:00+00:00,5.5,5.65,5.4,5.65,86385.0,82207.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:05:00+00:00,5.6,5.75,5.6,5.7,75335.0,81998.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:10:00+00:00,5.75,5.85,5.6,5.65,78845.0,82945.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:15:00+00:00,5.6,5.75,5.5,5.75,74165.0,83668.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:20:00+00:00,5.7,5.9,5.7,5.9,67145.0,84423.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:25:00+00:00,5.85,5.95,5.8,5.85,41730.0,84799.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:30:00+00:00,5.9,6.05,5.85,5.95,85605.0,85693.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:35:00+00:00,6.0,6.0,5.8,5.9,78195.0,88921.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:40:00+00:00,5.8,5.9,5.65,5.7,105885.0,88258.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:45:00+00:00,5.75,5.8,5.7,5.8,33085.0,87716.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:50:00+00:00,5.75,5.85,5.75,5.8,22945.0,87669.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 04:55:00+00:00,5.85,5.85,5.7,5.75,46345.0,87974.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:00:00+00:00,5.7,5.75,5.65,5.65,30225.0,70799.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:05:00+00:00,5.6,5.65,5.5,5.6,26260.0,106829.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:10:00+00:00,5.65,5.7,5.55,5.55,27040.0,89477.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:15:00+00:00,5.5,5.75,5.5,5.75,49725.0,89695.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:20:00+00:00,5.7,5.85,5.7,5.8,44655.0,90182.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:25:00+00:00,5.75,7.05,5.75,7.0,124150.0,90424.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:30:00+00:00,6.95,7.9,6.15,7.6,217490.0,87508.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:35:00+00:00,7.55,7.95,7.25,7.45,167115.0,87787.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:40:00+00:00,7.4,7.75,7.2,7.55,60645.0,89042.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:45:00+00:00,7.65,7.7,7.0,7.3,96785.0,90392.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:50:00+00:00,7.35,7.8,7.3,7.55,154375.0,91722.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 05:55:00+00:00,7.5,8.1,7.45,7.7,175630.0,94757.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:00:00+00:00,7.8,9.4,7.75,9.1,240110.0,97979.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:05:00+00:00,9.15,9.65,8.8,8.95,119470.0,99028.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:10:00+00:00,9.0,9.0,8.5,8.75,47710.0,99527.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:15:00+00:00,8.7,8.7,7.9,7.95,114400.0,99756.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:20:00+00:00,8.0,8.4,7.95,8.35,127855.0,97917.0,NIFTY,2026-09-01,23500.0,PE,2
2026-08-24 06:25:00+00:00,8.45,9.0,8.25,9.0,105625.0,98405.0,NIFTY,2026-09-01,23500.0,PE,2
